age,daily_social_media_hours,sleep_hours,screen_time_before_sleep,physical_activity,social_interaction_level,stress_level,anxiety_level,addiction_level,total_digital_load,sleep_quality_ratio,mental_health_risk,lifestyle_balance,gender_male,platform_usage_Instagram,platform_usage_TikTok,target_academic_performance
0.020421776650136832,0.5951133929914341,0.9674215661017016,-0.36224130284473643,0.8344270065319034,-1.1956561659877976,1.5646652267007692,-1.5987827798182583,-0.5532194090074302,0.44465975598867175,0.9118038276826539,-0.3353332195143981,-0.5689873724057802,0,1,0,3.27
-0.4697008629531541,0.4307272992954577,0.5894557978497786,0.7312172511297167,0.3894142978521447,0.04390098233648499,1.5646652267007692,1.5600288409523229,-1.256185170287553,0.6985257103450605,-0.2221354124729882,1.073987502640332,-0.04579901444054817,0,1,0,2.84
-1.449946142159736,-2.3225745319461932,0.3353332195143984,0.05066061676587657,-0.28221614706250797,1.2834581306607675,-0.14185444795582994,-0.19486650392022234,1.5556778748329385,-1.639976270133218,0.19584063025775253,0.6508373064444771,2.1045849896003643,1,0,1,2.55
0.020421776650136832,0.28221614706250825,-1.5089438550380376,-0.24290265588608934,-1.008673357646798,1.2834581306607675,0.5407534219068098,0.5070916340287958,1.5556778748329385,0.16532666916589714,-0.8358464151371512,1.5089438550380385,0.06213161512635548,0,0,1,2.54
-0.959823502556445,0.6985257103450605,-0.24290265588608934,-0.6985257103450601,-0.16532666916589686,0.04390098233648499,0.8820573568381296,-1.2478037108437494,-0.9047022896474916,0.44465975598867175,0.5314711731149018,-0.6985257103450601,-0.409231125950347,0,1,0,3.81
0.5105444162534277,0.19105200614617424,1.39965664804982,0.16532666916589714,0.1269374583056433,-1.1956561659877976,-1.5070701876811092,0.5070916340287958,0.8527121135528156,0.2429026558860896,0.6045853465832371,-0.12693745830564301,-0.8182946479315019,0,0,1,3.33
-1.449946142159736,0.19105200614617424,-0.604585346583237,1.0299567622253687,0.2690661378543142,0.04390098233648499,-1.1657662527497894,0.15611256505428667,1.5556778748329385,0.5157047936930386,-1.2758170414017849,0.2690661378543145,0.03775374752739642,1,0,1,2.95
-1.449946142159736,0.2429026558860896,0.6985257103450605,1.1943956635681565,-0.28221614706250797,1.2834581306607675,-1.1657662527497894,-0.19486650392022234,-0.2017365283673687,0.6198545735654941,-0.3784871941691859,-0.8894945075306334,0.3647716745467809,0,0,0,2.84
0.5105444162534277,-0.7817807527650722,0.10145167264194754,0.28221614706250825,1.0086733576467986,1.2834581306607675,-0.14185444795582994,0.5070916340287958,-0.2017365283673687,-0.6665642591979041,-0.17409117997905937,0.07603162312038868,1.6799327857521957,1,0,0,2.56
1.4907896954600097,-0.8894945075306337,0.2298841175792322,0.6045853465832371,0.8344270065319034,0.04390098233648499,-0.8244623178184696,0.15611256505428667,1.5556778748329385,-0.604585346583237,-0.36003143626693457,0.458679069694094,1.2302256458361032,1,1,0,2.17
-0.4697008629531541,-0.6985257103450601,0.7647096737863871,0.05066061676587657,0.5302197258242277,-1.1956561659877976,-0.14185444795582994,0.8580707030033047,1.2041949941928771,-0.6665642591979041,0.4720594234677459,1.073987502640332,0.12645458112607072,0,0,0,3.9
1.4907896954600097,0.10145167264194754,-0.7817807527650722,1.0299567622253687,0.8344270065319034,-1.1956561659877976,-0.48315838288714974,0.15611256505428667,-1.6076680509276144,0.40310812065628565,-1.4646387034396966,-1.029956762225368,-0.33932370794547373,1,0,1,3.25
-0.4697008629531541,-0.28221614706250797,-1.335177736118937,0.16532666916589714,-0.6824578366693298,0.04390098233648499,-0.48315838288714974,1.2090497719778137,0.5012292329127542,-0.21690442598171064,-1.1884546505020523,0.6508373064444771,-0.15396841270841044,0,1,0,2.04
-0.4697008629531541,-0.8894945075306337,0.0,1.0299567622253687,-1.5932188180230507,-1.1956561659877976,-1.5070701876811092,0.8580707030033047,-0.5532194090074302,-0.5157047936930385,-0.7505871541275202,-0.6985257103450601,-1.835031319832113,0,0,1,3.18
1.4907896954600097,-0.7817807527650722,0.3353332195143984,0.16532666916589714,0.1269374583056433,-1.1956561659877976,-0.48315838288714974,-0.5458455728947313,0.8527121135528156,-0.7312172511297165,0.0776151263528442,-0.12693745830564301,-0.14511436149382292,1,0,1,2.35
1.0006670558567188,1.4705452438880635,0.6508373064444771,0.05066061676587657,1.0086733576467986,1.2834581306607675,-1.1657662527497894,0.15611256505428667,0.14974635227269276,1.3351777361189376,0.39473619333679194,-0.5157047936930382,0.3097921686967786,1,0,1,3.19
1.0006670558567188,-1.639976270133218,-0.20396117575131423,-0.12693745830564301,0.2690661378543142,1.2834581306607675,-1.1657662527497894,0.5070916340287958,0.8527121135528156,-1.5497059007365892,-0.025344074168259016,0.07603162312038868,2.1045849896003643,0,0,1,2.56
1.4907896954600097,1.073987502640332,-0.12693745830564301,0.48699393885129033,-0.28221614706250797,1.2834581306607675,1.5646652267007692,-0.5458455728947313,1.2041949941928771,1.3351777361189376,-0.5120930925856805,1.3049226377527248,-0.03646405378114845,0,0,0,3.88
-0.959823502556445,1.073987502640332,-1.1943956635681559,0.7312172511297167,-0.8344270065319033,1.2834581306607675,-0.8244623178184696,-0.5458455728947313,-0.5532194090074302,1.4705452438880635,-1.7216979888433164,-1.029956762225368,-0.23431727989369563,0,0,1,3.53
1.0006670558567188,-0.0814218660025515,0.10145167264194754,0.8708457453650702,-0.01266007694031387,1.2834581306607675,-0.14185444795582994,-0.19486650392022234,-0.2017365283673687,0.16532666916589714,-0.5982155252444591,-0.3353332195143981,0.7178424998707111,1,1,0,3.19
1.0006670558567188,-0.28221614706250797,-1.1943956635681559,-0.4586790696940935,-1.008673357646798,0.04390098233648499,0.5407534219068098,0.8580707030033047,-1.6076680509276144,-0.43072729929545744,-0.5343564811879785,-0.12693745830564301,-0.3599891882239356,0,0,0,3.06
1.0006670558567188,0.6352697098765966,0.10145167264194754,-0.36224130284473643,-0.16532666916589686,-1.1956561659877976,0.19944948697548992,0.8580707030033047,0.14974635227269276,0.48699393885129066,0.4782691569989227,0.6508373064444771,-1.2206403488473496,0,0,0,3.42
-0.4697008629531541,1.2477538553513252,-2.166106752892329,0.3894142978521447,-0.8344270065319033,-1.1956561659877976,1.5646652267007692,1.5600288409523229,-1.6076680509276144,1.3996566480498198,-1.7302428211199494,0.8524950342746943,-1.666689066487939,0,1,0,2.87
0.020421776650136832,1.073987502640332,1.8073541967991131,0.05066061676587657,-0.28221614706250797,-1.1956561659877976,0.19944948697548992,1.5600288409523229,0.8527121135528156,1.1202053547494892,0.7464403167888168,1.5089438550380385,-1.3247319330927472,0,0,1,3.99
0.5105444162534277,-2.3225745319461932,1.0517172529984828,1.1943956635681565,-1.2477538553513248,1.2834581306607675,-1.1657662527497894,-0.5458455728947313,-1.6076680509276144,-1.073987502640331,-0.2069067113197643,-1.876358561894595,1.659884588499692,0,0,1,2.84
-0.4697008629531541,-0.1781745977224104,-1.1943956635681559,0.16532666916589714,-1.2477538553513248,0.04390098233648499,-0.48315838288714974,-0.19486650392022234,-0.9047022896474916,-0.1397102988818617,-1.1312005567660426,-0.8894945075306334,-0.49184590393986816,1,0,1,3.22
-0.4697008629531541,-0.012660076940314008,0.6985257103450605,-1.008673357646798,0.1269374583056433,0.04390098233648499,1.2233612917694494,1.5600288409523229,-0.5532194090074302,-0.28221614706250797,1.4735590496718425,1.3049226377527248,0.1389665471349014,0,1,0,2.61
1.0006670558567188,-0.9474012715571217,0.0,0.16532666916589714,-1.2477538553513248,-1.1956561659877976,-1.5070701876811092,0.15611256505428667,-1.256185170287553,-0.9084578685373851,-0.15850728459295468,-1.4705452438880622,-1.5363800077238965,0,1,0,3.79
0.5105444162534277,0.10145167264194754,-0.24290265588608934,0.3894142978521447,1.2758170414017849,1.2834581306607675,-0.14185444795582994,0.8580707030033047,0.5012292329127542,0.2039611757513145,-0.5717762753628691,0.6508373064444771,0.9533424892028595,1,0,1,2.39
1.4907896954600097,1.008673357646798,1.1202053547494892,0.3894142978521447,0.6824578366693302,-1.1956561659877976,1.2233612917694494,0.5070916340287958,-0.9047022896474916,1.22064034884735,0.3453835916862344,0.458679069694094,-0.7816266094508837,1,1,0,3.09
